id,longitude,latitude
63,-43.33325497246544,-22.881206906168714
64,-43.458856532906964,-23.01641623134053
65,-43.22436733408421,-22.981646663243776
66,-42.95487316120993,-22.767491709924844
67,-43.06083483659117,-22.805779517189055
68,-43.35447230493236,-22.909623130394237
69,-43.17588977513278,-22.925596468311497
70,-43.365741961473745,-22.9353275324762
71,-43.17999704983438,-22.823458979848603
72,-43.45112447540665,-22.74356064745959
73,-43.23360047690866,-22.91860216953431
74,-43.17057105730813,-22.96279764315775
75,-43.18637881899706,-22.914638252760174
76,-43.06224429795706,-22.909861722800194
77,-43.483124389374545,-23.00941941610334
78,-43.00385091021757,-22.814790183731112
79,-43.27853374147388,-22.886458281614463
80,-43.55137496373098,-22.937474641121355
81,-43.33735980313784,-22.845656003078663
82,-43.349798030660516,-22.964945451803267
83,-43.45314960745781,-23.008420436252564
84,-43.30542620160898,-22.836621868725057
85,-43.34806474788068,-23.00528983463382
86,-43.332330210882,-22.77235889726238
87,-43.69335814434437,-22.937490530526855
88,-43.34731883238359,-22.93200848003137
89,-43.25820926357732,-22.853684616819855
90,-42.98103885944167,-22.8793289682646
91,-43.27313098761084,-22.655452768960647
92,-43.166077796748425,-22.94901417798262
93,-43.36016484392811,-22.76601584788245
94,-43.33002922226183,-22.96321382367653
95,-43.2334076055391,-22.983842521294466
96,-43.46188059148818,-22.862903200731783
97,-43.27437248498802,-22.894824589269106
98,-43.525265926007116,-22.714416128702478
99,-43.300874742428064,-22.75288721924921
100,-43.32787611839061,-23.003429571503627
101,-43.6041746768688,-22.850614905247205
102,-43.383995036433156,-22.78505388903812
103,-43.312764014414626,-22.991799948359578
104,-43.263880739087426,-22.841633739323154
105,-43.36904479112118,-22.93415893464996
106,-43.11094683399776,-22.879567904507887
107,-43.39461238093034,-22.96314521737767
108,-43.020101099681504,-22.863799995255842
109,-43.050089902791235,-22.80863431538298
110,-43.37949286249147,-22.885731915531213
111,-42.93820466518397,-22.827935730226493
112,-43.389532556467955,-22.806885879186567
113,-43.46477790536009,-23.01414734969875
114,-43.506639710984466,-22.769640318225374
115,-43.21655189492457,-22.96630261981659
116,-43.50114184305918,-22.87479551677941
117,-43.20234804335857,-22.966079483158463
118,-43.27043655115556,-22.8925634779943
119,-43.57284244383464,-22.875589025408992
120,-43.673069776323445,-22.911809279813458
121,-43.28644677582726,-22.886353685136964
122,-43.21176614002301,-22.98324296881548
123,-43.242159819955404,-22.854981102816108
124,-43.39502622285722,-22.755573080661698
125,-43.362699366786565,-22.935681412848364
126,-43.397350541386444,-22.789962822014697
127,-43.19284790934141,-22.96513375769238
128,-43.271009263411095,-22.63878272643637
129,-43.359674107360725,-23.010109777222333
130,-43.12140652045886,-22.870939764219298
131,-43.46018071499014,-23.017545820329225
132,-43.40076438511198,-22.916086238585486
133,-43.19163195004976,-22.98337922142287
134,-43.26786911900721,-22.68279028995406
135,-43.654581735200765,-22.940136207630662
136,-43.31500666078431,-22.845599240597764
137,-43.288168485581906,-22.888123519524108
138,-43.42651235477565,-22.863163707715774
139,-43.33400884076569,-22.931248957995
140,-43.20234409118595,-22.63230849723517
141,-43.363421079541006,-22.85042008411589
142,-43.110559525578616,-22.909511568057397
143,-43.20894660529901,-22.98442343861902
144,-43.193118455580844,-22.918433954232196
145,-43.05857504053832,-22.90676686164845
146,-43.21798542352657,-22.917771097787547
147,-43.37081235018567,-22.779517806622373
148,-43.249078299502465,-22.98740490673331
149,-43.403176317132036,-22.819269019706752
150,-43.192566294905525,-22.98008587244777
151,-43.19387225850399,-22.952051856339068
152,-43.1838598987607,-22.968039055716627
153,-43.49544378560472,-23.02506934394492
154,-43.275828945841745,-22.889701644205157
155,-43.10426861863716,-22.91069795948696
156,-43.346769012444724,-22.96453596860431
157,-43.253782419822855,-22.898523973356653
158,-43.20404135696005,-22.9676078228985
159,-43.46137804335201,-22.869958320852277
160,-43.312997499849715,-22.885007063615596
161,-43.23665834026308,-22.926136300318518
162,-43.43877130642905,-22.994640506839414
163,-43.312368251052646,-22.83462294699316
164,-43.543292993811775,-22.907565827861767
165,-43.055516552075794,-22.944175095295474
166,-43.23100241132712,-22.91722217733953
167,-43.701382474028755,-22.979947277949854
168,-43.27830626933841,-22.908974029141753
169,-43.5748432844083,-22.93755521336134
170,-43.29838088994878,-22.90893973628805
171,-43.22217698812713,-22.91391647973602
172,-43.18091211803357,-22.940721683536346
173,-43.31040628072516,-23.007503465226037
174,-43.20360135876918,-22.95910133963426
175,-43.190067212612526,-22.966010883825835
176,-43.19930851803897,-22.931919610886293
177,-43.41201049794214,-22.983489569414132
178,-43.101482165948646,-22.900144588641712
179,-43.25420221707375,-22.87749903664439
180,-42.96875341395401,-22.915138109156498
181,-43.23492655631488,-22.918313788318184
182,-43.17432789188688,-22.96564698515105
183,-43.52340259131412,-22.74660588549706
184,-43.19136594025843,-22.96685944609929
185,-43.480102809171015,-22.760021005777123
186,-43.285804204599756,-22.882336521035644
187,-43.089378058196075,-22.884340898716893
188,-43.28637350940597,-22.90969490052852
189,-43.4377632879127,-22.88229180890516
190,-43.23549219272033,-22.698506099334153
191,-43.246523676826335,-22.843546862650598
192,-42.98602925849377,-22.817065646894424
193,-43.01396434500238,-22.932517981378975
194,-43.43374226473645,-23.006690261060985
195,-43.110007082631185,-22.90426002070518
196,-43.072191317330514,-22.82757998440086
197,-43.30759335651653,-22.765824895669198
198,-43.17990543279739,-22.966586783859412
199,-43.093205135950846,-22.90256809110456
200,-43.38447021626469,-22.85250436547329
201,-43.0863318045661,-22.899573639906535
202,-43.193087747416264,-22.987233162626406
203,-43.04485374719964,-22.949215500209522
204,-43.331053219027474,-22.952426431341717
205,-43.23408961032419,-22.91437347167027
206,-43.23349831570613,-22.91280860274517
207,-43.17814407287473,-22.96318297262539
208,-43.29092652303241,-22.903790911331537
209,-43.47769504314488,-22.760031656620217
210,-43.23001756962798,-22.92816388014685
211,-43.06592272182638,-22.907077882052533
212,-43.47878940890016,-22.868676499131006
213,-43.23177826667027,-22.927823120098
214,-43.21645878904474,-22.923679346061018
215,-43.461586454227835,-22.862007474289232
216,-43.348786023219695,-22.770313176759338
217,-43.39557665641093,-22.714734284113423
218,-43.07224403436962,-22.836569946153997
219,-43.08657631906076,-22.906088075396127
220,-43.18286266776798,-22.80653713380527
221,-43.22860114367193,-22.973767264272986
222,-43.68172559641257,-22.92468784982337
223,-43.36108544859842,-22.7686864417023
224,-43.226678060398854,-22.9262614479446
225,-43.32598460941652,-22.742555915916256
226,-43.09070619279816,-22.92179001595613
227,-43.391923008552475,-23.000670715374667
228,-43.1917982848731,-22.975303261253696
229,-43.049083590344566,-22.901855292038494
230,-43.11419443442196,-22.901173012103687
231,-43.43592093881861,-22.873630459585627
232,-43.05366150301605,-22.939698358521234
233,-43.30036922189871,-22.917233649310532
234,-43.042043901954145,-22.95132474661433
235,-43.206816804269955,-22.79952652188134
236,-43.605831205216916,-22.90744952023876
237,-43.428109784810395,-22.818518083882957
238,-43.34415727036689,-22.91805222777435
239,-43.34558777135628,-22.848103652636027
240,-43.20625782629734,-22.81256067703256
241,-43.39044670098037,-22.957163119381512
242,-43.33914565558424,-23.009438657070348
243,-43.23985809037346,-22.93435152770672
244,-43.579819376052484,-22.930599207044505
245,-43.2179247179397,-22.986392563542132
246,-43.32969990723235,-22.888516615810808
247,-43.43646392508887,-22.74647855273495
248,-43.60620117116504,-22.81304748881899
249,-43.20090947053734,-22.96550659885386
250,-43.08717150413224,-22.945821263417898
251,-43.17847212175541,-22.96406721802333
252,-43.36126463301977,-22.939395224472474
253,-43.20248544963776,-22.967497488825348
254,-43.26801578838688,-22.850431397129597
255,-43.24376764469569,-22.929954410198356
256,-43.07893163869184,-22.834907125210268
257,-43.18439120495044,-22.97054048912599
258,-43.30323020680496,-22.842093944641537
259,-43.38245477744877,-22.970750686959374
260,-43.21944658199926,-22.9808871966171
261,-43.58986868919819,-22.890378881465754
262,-42.975979239114935,-22.818995362552272
263,-43.11356868308686,-22.90316727132868
264,-43.35554021724809,-22.88367513790574
265,-43.383683708403694,-22.97153535048151
266,-43.33750638923833,-22.947251230602646
267,-43.35825441594049,-22.81499196849291
268,-43.57567114738824,-22.874065623101117
269,-43.379571619894236,-22.841595449386656
270,-43.272162092934686,-22.701447234595026
271,-43.113889110369875,-22.90195868435517
272,-43.22278477177147,-22.984894394962406
273,-43.32642915429744,-22.848797282855212
274,-43.399977316301396,-22.83643816429163
275,-43.2609012299762,-22.943413211612164
276,-43.3445509107127,-22.706127862546307
277,-43.218624263708186,-22.918963103576544
278,-43.05812298937557,-22.838779389658463
279,-43.19502441487838,-22.956896481809586
280,-43.32838761892085,-22.976672048758022
281,-43.17475464634969,-22.934087238046864
282,-43.56149198594399,-22.878316872924326
283,-43.18969390948066,-22.97683949740829
284,-43.26805897917317,-22.921049350822408
285,-43.262137355941825,-22.92097644372548
286,-43.38140771906811,-22.906449737732114
287,-43.18887606966457,-22.983783426672804
288,-43.232547130739384,-22.913621948334956
289,-43.567056214824746,-22.703210348253528
290,-42.99118032351553,-22.795947672881333
291,-43.1870161964959,-22.968460296446107
292,-43.33024141987179,-22.808016704585757
293,-43.366929980300924,-23.00872548801909
294,-43.45876392053604,-22.863136558177864
295,-43.221273011739,-22.960434244534298
296,-43.24287398968741,-22.898088172489658
297,-43.326964999340134,-23.00249454221172
298,-43.33369291395479,-22.795540140047294
299,-43.33076479167223,-22.84243593241975
300,-43.1763585533123,-22.962426943574886
301,-43.399953474175256,-22.786004054361698
302,-43.698299934094145,-22.914921183915173
303,-43.45862588154209,-23.02282135087516
304,-43.299458495492125,-22.84778900847549
305,-43.21567031244899,-22.967354445280954
306,-43.200821539265135,-22.932550491380677
307,-43.19022479987214,-22.984124938706543
308,-43.20194308083288,-22.96551213366937
309,-43.207590237697815,-22.79811039632229
310,-43.02038491327049,-22.818671176297048
311,-43.251232983345524,-22.91446057362997
312,-43.29872039494733,-22.905291049550303
313,-43.02848716483961,-22.82428743479032
314,-43.2056272014379,-22.961522165461947
315,-43.39243211263912,-23.002247672150787
316,-43.2444096816583,-22.926858440328434
317,-43.20337669044253,-22.985788683322017
318,-43.34453350757385,-22.765908983038713
319,-43.03167986974609,-22.825404618837002
320,-43.27416543370634,-22.901154394824726
321,-43.27878146807462,-22.8355323603226
322,-43.1910876360075,-22.96717962682448
323,-43.1783363341494,-22.95205700175845
324,-42.97560500017065,-22.826616189360053
325,-43.43995226127542,-23.006502429382348
326,-43.254103445199924,-22.846859298481764
327,-43.17852538437263,-22.819836628823943
328,-43.17616794629612,-22.918648418161347
329,-43.23795737298861,-22.921867404473602
330,-43.16725310655629,-22.96146049826845
331,-43.623496191961706,-22.90661777207608
332,-43.06981589748402,-22.842149253593334
333,-43.023358216058654,-22.87687244133004
334,-43.399359076780485,-22.913687127758195
335,-43.12033781970427,-22.898312758161698
336,-43.29339234804789,-22.77174784893904
337,-43.2042189621955,-22.983736175963433
338,-43.08072731954379,-22.921542406262944
339,-43.32060029345461,-22.990338171797646
340,-43.2474825284914,-22.644798323248157
341,-43.365727806088294,-22.88002047222183
342,-43.45802592126109,-22.688230161723183
343,-43.23748278479677,-22.931187950188644
344,-43.356682744573604,-22.871285800433736
345,-43.44394739509307,-22.880960242068074
346,-43.09656075206018,-22.8636217009198
347,-43.047356360585646,-22.823904982197362
348,-43.43572306209344,-23.008545094395792
349,-43.269043801881885,-22.92074065134304
350,-43.263541524769096,-22.85330966012702
351,-43.35785596517094,-23.00947368183044
352,-43.320823410896665,-22.855401812079748
353,-43.28484002412534,-22.82784307007291
354,-43.202603166580715,-22.96274070669601
355,-43.366602754776004,-23.009428722626616
356,-43.22476140872626,-22.984778020427097
357,-43.313242372625936,-23.01200322988808
358,-43.29775411790289,-22.79099873434862
359,-43.414465197403125,-22.881542174317094
360,-43.37867666270708,-23.001949020665233
361,-43.254430883590864,-22.94011072351543
362,-43.23989678324174,-22.90970834847306
363,-43.63986838652436,-22.926138846931536
364,-43.287044683407466,-22.86226059941554
365,-43.58901852296545,-22.89271424530634
366,-43.326608798797665,-23.00598601615177
367,-43.48344293050965,-22.89128099623707
368,-43.56823010764604,-22.90007365068236
369,-43.43229815405502,-22.889171790587444
370,-43.18325343251725,-22.937574408795168
371,-43.559014338160964,-22.909607277609386
372,-42.822138429095354,-22.739606602631067
373,-43.23766995898022,-22.936479200709663
374,-43.383415560802874,-22.912787074424752
375,-43.356852584757036,-22.847771600882133
376,-43.0992996810792,-22.876754972796473
377,-43.097050704587474,-22.87805115697046
378,-43.172276926579606,-22.963783395892897
379,-43.55253776218651,-22.87205035131564
380,-43.3837997600543,-22.920046971958897
381,-43.06984929458326,-22.84302840875055
382,-43.11983788457623,-22.894367544716108
383,-43.297787378469245,-22.902429868709394
384,-42.97489726618257,-22.870633151302286
385,-43.194421067486175,-22.97331351690807
386,-43.09611716840677,-22.856541583536025
387,-43.173717526246755,-22.961933730265876
388,-43.25226436443658,-22.993788262546868
389,-43.3507675070751,-22.721450687577892
390,-43.1891454741557,-22.79865543095989
391,-43.18285095133981,-22.968400397834575
392,-43.06485095623579,-22.82585004311201
393,-43.19132698798079,-22.952600727426052
394,-43.46024968078381,-22.882957967605204
395,-43.17532904559261,-22.928486422990165
396,-43.589842613671216,-22.893133132504698
397,-43.383163127887485,-22.970651993552
398,-43.20006274466851,-22.981482853557228
399,-43.45051316715718,-23.014090824027438
400,-43.099261356306485,-22.892467739271098
401,-43.066720498446614,-22.831028196802997
402,-43.2042331653363,-22.80746366859277
403,-43.47005911815151,-23.017023112252648
404,-43.05514301471291,-22.949474238093625
405,-43.31431156051463,-23.008595515249795
406,-43.255197101037695,-22.91609257049291
407,-43.31410957608509,-22.87536806123323
408,-43.33908689975708,-22.957135976568544
409,-43.30497213042844,-22.87060185650007
410,-43.174552727208116,-22.93569285435983
411,-43.201046371978975,-22.98228600128189
412,-43.186135377240035,-22.801671426346584
413,-43.32803047359078,-23.00336076266801
414,-43.254698283885304,-22.92565014320576
415,-43.17613818545829,-22.93398904051584
416,-43.24146355941783,-22.935290633026977
417,-43.34326642168288,-22.791456171371443
418,-43.30169069250579,-23.01316418467182
419,-43.10919495509597,-22.898680598937386
420,-43.25072398155054,-22.68186363920672
421,-43.34635251503271,-22.728229044360816
422,-43.48009000843345,-23.020939393384655
423,-43.339290481872844,-22.92938730792281
424,-43.201745049058545,-22.81133750432194
425,-43.166202662523894,-22.95404807169754
426,-43.1863793610756,-22.96996480721409
427,-43.31098980244777,-22.895146128682274
428,-43.18509186674046,-22.94841037247883
429,-43.23962040603629,-22.93422412583984
430,-43.359040492817854,-22.87965948971001
431,-42.980331060420326,-22.79688361281662
432,-43.240676953171004,-22.914372173892673
433,-43.42239949052127,-22.799722199873372
434,-43.22895184832541,-22.977595356559128
435,-43.32294336454523,-23.00602245739077
436,-43.27738500533587,-22.60490414988782
437,-43.370133880372364,-22.884129921848572
438,-42.82610235329778,-22.72645861091756
439,-43.32083586692412,-22.8026538987065
440,-43.20512097245618,-22.809336016389878
441,-43.269648479762914,-22.640284161535174
442,-43.241927987185754,-22.91976468004901
443,-43.40655349680212,-22.9198855280284
444,-43.693129392821504,-22.981664956550983
445,-42.89872441107364,-22.821894115399722
446,-43.19761148994368,-22.797584128469413
447,-43.00148288235584,-22.808948758412324
448,-43.25454757640338,-22.947633924887935
449,-43.3997360820685,-22.937227030712926
450,-43.6794533327446,-22.93501424040994
451,-43.33335330140532,-22.891341941645727
452,-43.233738578637194,-22.92119998913889
453,-43.10862162863155,-22.91107434928327
454,-43.38216140830139,-23.003915493569785
455,-43.49776445682815,-22.87167155728372
456,-43.394131543542,-23.001949102387332
457,-43.35017346263564,-22.902756161464723
458,-43.24502138484535,-22.62993266804975
459,-43.38502439157098,-22.794540628952298
460,-43.30738806994301,-22.893225750321488
461,-43.220751044073424,-22.926477110502557
462,-43.62110128123389,-22.917472592671253
463,-43.38676822787844,-22.957864983136485
464,-43.283766089775035,-22.825160203121833
465,-43.39044984519935,-22.9136451948891
466,-43.210816613197025,-22.981544071623894
467,-43.34786966361045,-22.934525042616645
468,-43.34808341033256,-23.003259049908806
469,-43.330999558024544,-22.7887954246027
470,-43.17900581647487,-22.933670157640943
471,-43.606513148897996,-22.911338242571198
472,-43.17492261513649,-22.922311767519343
473,-43.19252907568471,-22.981602577299242
474,-43.35911463971586,-23.000544715058503
475,-43.364840332201155,-22.852379925761063
476,-43.2592561214552,-22.89652681939668
477,-43.2013864833938,-22.800897414753862
478,-43.26558865438892,-22.91811252350135
479,-43.31583446426991,-23.009573357229904
480,-43.412988462612226,-22.91741406955816
481,-43.44876335499042,-22.89442046383644
482,-43.31997221299771,-22.93927074140897
483,-43.047603595488816,-22.9095573151028
484,-43.327038313034116,-22.810610580661127
485,-43.198280030830226,-22.983791058775985
486,-43.175808485069716,-22.95024186787542
487,-43.184401313803924,-22.935141191125187
488,-43.4169125948616,-22.890832362808617
489,-43.30482957973063,-22.579701946796263
490,-43.26889641919644,-22.89391012314496
491,-43.42191975157604,-22.820410194090684
492,-43.19787606468526,-22.953477162640088
493,-43.325441093305706,-23.00586890087256
494,-43.576550770215434,-22.908308721192896
495,-43.21069440517888,-22.80847971900927
496,-43.413006993257106,-22.88979693005713
497,-43.21511389588277,-22.96880498930684
498,-43.327467720459836,-23.006668806132456
499,-43.37840322363387,-22.87873328810271
500,-43.19023411306702,-22.938736577156774
501,-43.32390339317561,-23.005040330804032
502,-43.20123307230298,-22.97989749546857
503,-43.18682058378394,-22.965956814000332
504,-43.33901191112883,-22.77514741682836
505,-43.34093849024022,-22.94127777291865
506,-43.340501018157084,-22.87662930353742
507,-43.24625412698262,-22.927973274831672
508,-43.22634105913192,-22.98387441137425
509,-43.368519091701636,-22.9098857522721
510,-43.5828057951704,-22.91065072186621
511,-43.27541609851175,-22.86852566115782
512,-43.18936421312644,-22.93569365171124
513,-43.40226057211088,-22.777321864073176
514,-43.37981961191617,-22.930280475963485
515,-43.354631029406264,-22.95042211421687
516,-43.22084388557749,-22.903899966710473
517,-43.26638855353801,-22.71484752041957
518,-43.42299255979835,-22.773801208674517
519,-43.1853895632722,-22.971379349467217
520,-43.436046460656016,-22.76920311795704
521,-43.33348135205785,-22.705478729125673
522,-43.093943531590774,-22.858448806670797
523,-43.24136926068771,-22.861397580858146
524,-43.44933292147442,-23.01698709716039
525,-43.32812976561956,-23.00354176315061
526,-43.246106942220365,-22.650143183619495
527,-43.17387891206004,-22.92788765762273
528,-43.103204752147896,-22.900408012313402
529,-43.45796715579406,-23.02428775685376
530,-43.41738639000847,-22.801519725961803
531,-43.347024073712134,-22.87514395220318
532,-43.27559211776678,-22.88532200753318
533,-43.42260824403488,-22.924149815881137
534,-43.37723677184548,-22.848450989037648
535,-43.61054906989334,-22.91291807661217
536,-43.44017098918287,-22.801965179236458
537,-43.60354441910652,-22.90400292667657
538,-43.11436127063884,-22.905727772451744
539,-43.404912692390205,-22.868284521418847
540,-43.249505924305424,-22.918276052807094
541,-43.217272525634236,-22.92370117505957
542,-43.10837034620839,-22.886272707545277
543,-43.222292668342,-22.89868395920728
544,-43.34500925694425,-23.00794066181507
545,-43.166982143654394,-22.949978263909564
546,-43.49611618158936,-22.743085911163373
547,-43.209058415569395,-22.929047455645
548,-43.553795084302536,-22.925590733712788
549,-43.190905148774974,-22.9832357027576
550,-43.37985562689647,-23.000562020673975
551,-43.28895416149263,-22.904941636953012
552,-43.533359572422,-22.769433939897024
553,-43.308756924217114,-23.003853949362526
554,-43.32071698375845,-22.845378316549585
555,-43.12244902469688,-22.8818644451236
556,-43.39312767377783,-22.91411296474026
557,-43.2314701067228,-22.924685532968073
558,-43.31757973681848,-22.761566207116303
559,-43.48415661830182,-22.893458131134306
560,-43.368729363953214,-22.859536835620343
561,-43.23403175273374,-22.89108553096611
562,-43.46979116841573,-22.74251387442156
563,-43.36565940305823,-22.922538488438054
564,-43.43575610482777,-22.73613785115021
565,-43.33251498426632,-22.92373370035091
566,-43.33926529216127,-22.9293851468778
567,-43.29912047004905,-22.902856365849463
568,-43.225079513142866,-22.983256562534958
569,-43.229685190491736,-22.986156866713998
570,-43.18044161500151,-22.927872430133878
571,-43.42355376840511,-22.867156241575163
572,-43.02488375668281,-22.79931915237205
573,-43.21855854780331,-22.979943218705365
574,-43.11150248897467,-22.899946671294767
575,-43.009170488069714,-22.84304303127564
576,-43.25726902547643,-22.92648280498028
577,-43.18596397363563,-22.95141074201611
578,-43.084893718957595,-22.9421799700444
579,-43.208712439447,-22.926983052414705
580,-43.19823475450491,-22.9756620156477
581,-43.23046148511342,-22.97621978746562
582,-43.34324993114879,-23.009064159429
583,-43.198516343412976,-22.975871446342456
584,-43.29343540452677,-22.67690337541447
585,-43.349959558560165,-22.992394345337907
586,-43.20270048622769,-22.81570252366522
587,-43.28249783223902,-22.830981536717037
588,-43.327597824172294,-22.874335692097308
589,-43.1877683106106,-22.944712601212093
590,-43.177684609007024,-22.964552712698925
591,-42.86573086092802,-22.743557836129874
592,-43.20408731877332,-22.81549956144459
593,-43.251074700010044,-22.991219665715946
594,-43.442010081088114,-22.887940710740793
595,-43.227829279300074,-22.98243833650942
596,-43.04348070309154,-22.938631837046472
597,-43.25691180179613,-22.83626445508343
598,-43.61534433379783,-22.833659116861206
599,-43.177039064162315,-22.926083010111636
600,-43.25942532106876,-22.992926438320744
601,-43.01391364233919,-22.81293929225874
602,-43.37014770000771,-22.86534573989068
603,-43.16662489844264,-22.949191086217922
604,-43.37942943815354,-22.95069129868319
605,-43.02966960617878,-22.882948188674977
606,-43.17680730633746,-22.96399113329299
607,-43.20268465727283,-22.984720692376115
608,-43.016155098477746,-22.93462872871208
609,-43.45929450832435,-23.02070537622699
610,-43.22914085442685,-22.888439288799134
611,-43.55626028061953,-22.889691865150205
612,-43.092762982394184,-22.878235397630977
613,-43.33340559945629,-22.97533203090874
614,-43.19196421305094,-22.93919115516172
615,-43.31755067148458,-22.878683857217467
616,-43.22262899848652,-22.917653954885033
617,-43.17825244893229,-22.956722354986574
618,-43.23461539094262,-22.889491960961788
619,-43.069477398636444,-22.81021065156856
620,-43.19116670695061,-22.971745986435376
621,-43.35442265136029,-22.98951148960103
622,-43.21349459537866,-22.816094346545654
623,-43.237496030952784,-22.933349462057837
624,-43.300644198528104,-22.581955028048856
625,-43.270466320011046,-22.88532261934821
626,-43.243059348983486,-22.927824579315494
627,-43.239257165314314,-22.918744478871744
628,-43.05012298645692,-22.864731994207315
629,-43.19724778819054,-22.90953889628928
630,-43.423516030966816,-23.010061879526237
631,-43.42609928740957,-22.751919827128816
632,-43.17700148395579,-22.963744062067782
633,-43.18858167746128,-22.973896468569095
634,-43.22671966305253,-22.643176653903375
635,-43.45118155589645,-22.87388336955837
636,-43.62733429384153,-22.873266237988567
637,-43.41196394417975,-22.978069573030233
638,-43.101225214935376,-22.902438769513846
639,-43.58334465801554,-22.908825447613008
640,-43.199674265025735,-22.951376520720036
641,-42.99947378361744,-22.807048592176933
642,-43.335986100912244,-22.867786092831416
643,-43.08415943909107,-22.84419644806933
644,-43.29474650993955,-22.76663245537265
645,-43.41149806272004,-22.743472805268393
646,-43.40571331054829,-22.932591966117887
647,-43.495702752997595,-22.754327522932403
648,-43.30882034900149,-22.843828058616594
649,-43.30027019005104,-22.768207646160594
650,-43.187033663494766,-22.9518910667021
651,-43.040171610315404,-22.821303689630984
652,-43.03374600749581,-22.882913889399617
653,-43.422161714983666,-22.881596783518294
654,-43.036244006216215,-22.888185431611177
655,-43.38447375728028,-22.971994235541406
656,-43.45291024749124,-22.857190680570145
657,-43.683523323191416,-22.92048571688924
658,-43.423006035426724,-23.009691360691335
659,-43.296836333981574,-22.896947535984687
660,-43.488720808580375,-22.752514126806833
661,-43.33698714019986,-22.79911789764397
662,-43.41035737463973,-22.72232825273664
663,-43.191800837821134,-22.94098585355486
664,-43.18966677950631,-22.95181808649687
665,-43.39644576499385,-22.91617230436285
666,-43.355750634782936,-22.8710975304067
667,-43.182354027797324,-22.986297719081154
668,-43.183424611478095,-22.936935133896945
669,-43.10749172770716,-22.86489077587048
670,-43.0059267331188,-22.83626955134767
671,-43.30396446070259,-22.86111721769137
672,-43.271777522533384,-22.882113845836756
673,-43.327768949960664,-23.00262937712611
674,-43.61632480051905,-22.839851246428193
675,-43.21034872367162,-22.79894464546945
676,-43.18260385021862,-22.922193450927562
677,-43.393300366181826,-23.003108885018953
678,-43.33289829255554,-22.942346265247977
679,-43.35004146088396,-23.00928743416774
680,-43.66722212780237,-22.88623154159045
681,-43.34931476459963,-22.897361571126677
682,-43.06011713252863,-22.807871629748906
683,-43.105168127733705,-22.873612442156663
684,-43.09050482947409,-22.83594185518685
685,-43.25361751749866,-22.93468612316051
686,-43.41069556995903,-22.800351434534253
687,-43.3323210220095,-22.97241785385171
688,-43.25385959473319,-22.923710904553314
689,-43.331322113878144,-22.840437286402263
690,-43.24194552560611,-22.905073871209083
691,-43.25531253920483,-22.945206905642173
692,-43.32857241258838,-22.977484643502397
693,-43.09104736040323,-22.918107241657918
694,-43.60358124496477,-22.92504733081669
695,-43.022575320850954,-22.823498501465497
696,-43.20173106235509,-22.966959744489508
697,-43.17775657649827,-22.951377884162866
698,-43.183223176477405,-22.95705507076739
